"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"13/07/2022","11:22:05","98.655,0000","98.730,0000","98.620,0000","98.730,0000","98.670,0000","14.977,0000","-7.877,0000","7.100,0000"
"13/07/2022","11:21:54","98.580,0000","98.655,0000","98.565,0000","98.655,0000","98.670,0000","10.797,0000","-3.201,0000","7.596,0000"
"13/07/2022","11:21:17","98.505,0000","98.580,0000","98.460,0000","98.580,0000","98.670,0000","12.202,0000","-13.168,0000","-966,0000"
"13/07/2022","11:19:49","98.580,0000","98.600,0000","98.505,0000","98.505,0000","98.670,0000","13.905,0000","-20.157,0000","-6.252,0000"
"13/07/2022","11:19:10","98.655,0000","98.680,0000","98.580,0000","98.580,0000","98.670,0000","5.034,0000","-7.110,0000","-2.076,0000"
"13/07/2022","11:18:47","98.580,0000","98.655,0000","98.575,0000","98.655,0000","98.670,0000","3.124,0000","-2.506,0000","618,0000"
"13/07/2022","11:18:25","98.655,0000","98.665,0000","98.580,0000","98.580,0000","98.670,0000","2.252,0000","-3.060,0000","-808,0000"
"13/07/2022","11:18:18","98.580,0000","98.655,0000","98.580,0000","98.655,0000","98.670,0000","1.750,0000","-810,0000","940,0000"
"13/07/2022","11:17:16","98.655,0000","98.665,0000","98.580,0000","98.580,0000","98.670,0000","9.297,0000","-9.701,0000","-404,0000"
"13/07/2022","11:15:42","98.580,0000","98.655,0000","98.515,0000","98.655,0000","98.670,0000","24.056,0000","-24.370,0000","-314,0000"
"13/07/2022","11:15:21","98.655,0000","98.670,0000","98.580,0000","98.580,0000","98.670,0000","3.400,0000","-4.309,0000","-909,0000"
"13/07/2022","11:15:07","98.580,0000","98.655,0000","98.580,0000","98.655,0000","98.670,0000","5.529,0000","-2.069,0000","3.460,0000"
"13/07/2022","11:14:00","98.655,0000","98.685,0000","98.580,0000","98.580,0000","98.670,0000","9.611,0000","-17.372,0000","-7.761,0000"
"13/07/2022","11:13:39","98.730,0000","98.740,0000","98.655,0000","98.655,0000","98.670,0000","3.651,0000","-5.610,0000","-1.959,0000"
"13/07/2022","11:11:33","98.655,0000","98.730,0000","98.595,0000","98.730,0000","98.670,0000","38.732,0000","-31.287,0000","7.445,0000"
"13/07/2022","11:10:38","98.580,0000","98.655,0000","98.510,0000","98.655,0000","98.670,0000","19.590,0000","-12.259,0000","7.331,0000"
"13/07/2022","11:09:46","98.505,0000","98.580,0000","98.460,0000","98.580,0000","98.670,0000","27.065,0000","-23.335,0000","3.730,0000"
"13/07/2022","11:09:40","98.580,0000","98.585,0000","98.505,0000","98.505,0000","98.670,0000","2.953,0000","-11.294,0000","-8.341,0000"
"13/07/2022","11:06:37","98.655,0000","98.715,0000","98.580,0000","98.580,0000","98.670,0000","45.838,0000","-44.170,0000","1.668,0000"
"13/07/2022","11:06:04","98.730,0000","98.760,0000","98.655,0000","98.655,0000","98.670,0000","10.305,0000","-20.059,0000","-9.754,0000"
"13/07/2022","11:05:44","98.805,0000","98.815,0000","98.730,0000","98.730,0000","98.670,0000","3.151,0000","-7.783,0000","-4.632,0000"
"13/07/2022","11:05:36","98.880,0000","98.890,0000","98.805,0000","98.805,0000","98.670,0000","2.081,0000","-2.759,0000","-678,0000"
"13/07/2022","11:04:51","98.805,0000","98.880,0000","98.755,0000","98.880,0000","98.670,0000","10.914,0000","-5.908,0000","5.006,0000"
"13/07/2022","11:04:38","98.730,0000","98.805,0000","98.720,0000","98.805,0000","98.670,0000","4.564,0000","-4.712,0000","-148,0000"
"13/07/2022","11:03:58","98.805,0000","98.860,0000","98.730,0000","98.730,0000","98.670,0000","8.323,0000","-14.039,0000","-5.716,0000"
"13/07/2022","11:03:19","98.880,0000","98.920,0000","98.805,0000","98.805,0000","98.670,0000","15.758,0000","-11.079,0000","4.679,0000"
"13/07/2022","11:02:39","98.805,0000","98.880,0000","98.770,0000","98.880,0000","98.670,0000","19.744,0000","-9.789,0000","9.955,0000"
"13/07/2022","11:01:02","98.730,0000","98.805,0000","98.700,0000","98.805,0000","98.670,0000","31.386,0000","-28.566,0000","2.820,0000"
"13/07/2022","11:00:46","98.805,0000","98.815,0000","98.730,0000","98.730,0000","98.670,0000","5.850,0000","-9.102,0000","-3.252,0000"
"13/07/2022","11:00:44","98.730,0000","98.805,0000","98.730,0000","98.805,0000","98.670,0000","2.026,0000","-1.142,0000","884,0000"
"13/07/2022","11:00:36","98.805,0000","98.830,0000","98.730,0000","98.730,0000","98.670,0000","6.175,0000","-5.181,0000","994,0000"
"13/07/2022","11:00:24","98.730,0000","98.805,0000","98.715,0000","98.805,0000","98.670,0000","9.229,0000","-6.148,0000","3.081,0000"
"13/07/2022","11:00:12","98.805,0000","98.845,0000","98.730,0000","98.730,0000","98.670,0000","8.847,0000","-18.680,0000","-9.833,0000"
"13/07/2022","11:00:07","98.880,0000","98.890,0000","98.805,0000","98.805,0000","98.670,0000","3.432,0000","-13.238,0000","-9.806,0000"
"13/07/2022","10:59:44","98.955,0000","98.985,0000","98.880,0000","98.880,0000","98.670,0000","10.159,0000","-13.350,0000","-3.191,0000"
"13/07/2022","10:59:25","99.030,0000","99.040,0000","98.955,0000","98.955,0000","98.670,0000","4.923,0000","-4.346,0000","577,0000"
"13/07/2022","10:58:18","98.955,0000","99.030,0000","98.940,0000","99.030,0000","98.670,0000","16.444,0000","-10.179,0000","6.265,0000"
"13/07/2022","10:57:53","98.880,0000","98.955,0000","98.860,0000","98.955,0000","98.670,0000","5.987,0000","-5.271,0000","716,0000"
"13/07/2022","10:56:42","98.955,0000","98.975,0000","98.880,0000","98.880,0000","98.670,0000","14.165,0000","-20.129,0000","-5.964,0000"
"13/07/2022","10:56:32","99.030,0000","99.030,0000","98.955,0000","98.955,0000","98.670,0000","1.324,0000","-1.993,0000","-669,0000"
"13/07/2022","10:55:46","98.955,0000","99.030,0000","98.935,0000","99.030,0000","98.670,0000","12.600,0000","-13.256,0000","-656,0000"
"13/07/2022","10:54:07","99.030,0000","99.095,0000","98.955,0000","98.955,0000","98.670,0000","16.496,0000","-25.817,0000","-9.321,0000"
"13/07/2022","10:53:19","99.105,0000","99.125,0000","99.030,0000","99.030,0000","98.670,0000","9.723,0000","-8.741,0000","982,0000"
"13/07/2022","10:52:44","99.030,0000","99.105,0000","98.980,0000","99.105,0000","98.670,0000","11.761,0000","-12.345,0000","-584,0000"
"13/07/2022","10:50:42","99.105,0000","99.150,0000","99.030,0000","99.030,0000","98.670,0000","21.928,0000","-29.306,0000","-7.378,0000"
"13/07/2022","10:49:29","99.180,0000","99.235,0000","99.105,0000","99.105,0000","98.670,0000","27.834,0000","-28.641,0000","-807,0000"
"13/07/2022","10:49:05","99.105,0000","99.180,0000","99.090,0000","99.180,0000","98.670,0000","6.494,0000","-4.494,0000","2.000,0000"
"13/07/2022","10:48:49","99.180,0000","99.185,0000","99.105,0000","99.105,0000","98.670,0000","4.366,0000","-5.031,0000","-665,0000"
"13/07/2022","10:47:59","99.105,0000","99.180,0000","99.050,0000","99.180,0000","98.670,0000","17.494,0000","-14.070,0000","3.424,0000"
"13/07/2022","10:47:53","99.030,0000","99.105,0000","99.015,0000","99.105,0000","98.670,0000","3.523,0000","-2.843,0000","680,0000"
"13/07/2022","10:47:43","99.105,0000","99.120,0000","99.030,0000","99.030,0000","98.670,0000","2.492,0000","-8.471,0000","-5.979,0000"
"13/07/2022","10:47:25","99.180,0000","99.195,0000","99.105,0000","99.105,0000","98.670,0000","7.556,0000","-9.184,0000","-1.628,0000"
"13/07/2022","10:47:14","99.105,0000","99.180,0000","99.090,0000","99.180,0000","98.670,0000","13.510,0000","-6.739,0000","6.771,0000"
"13/07/2022","10:47:04","99.030,0000","99.105,0000","99.005,0000","99.105,0000","98.670,0000","11.025,0000","-3.872,0000","7.153,0000"
"13/07/2022","10:46:54","98.955,0000","99.030,0000","98.930,0000","99.030,0000","98.670,0000","8.290,0000","-3.475,0000","4.815,0000"
"13/07/2022","10:46:37","98.880,0000","98.955,0000","98.855,0000","98.955,0000","98.670,0000","9.229,0000","-7.121,0000","2.108,0000"
"13/07/2022","10:46:11","98.955,0000","98.980,0000","98.880,0000","98.880,0000","98.670,0000","9.002,0000","-20.848,0000","-11.846,0000"
"13/07/2022","10:46:05","99.030,0000","99.030,0000","98.955,0000","98.955,0000","98.670,0000","1.457,0000","-2.513,0000","-1.056,0000"
"13/07/2022","10:46:02","98.955,0000","99.030,0000","98.955,0000","99.030,0000","98.670,0000","2.784,0000","-1.098,0000","1.686,0000"
"13/07/2022","10:45:40","99.030,0000","99.050,0000","98.955,0000","98.955,0000","98.670,0000","5.300,0000","-12.499,0000","-7.199,0000"
"13/07/2022","10:45:17","99.105,0000","99.160,0000","99.030,0000","99.030,0000","98.670,0000","10.517,0000","-12.452,0000","-1.935,0000"
"13/07/2022","10:44:09","99.030,0000","99.105,0000","98.965,0000","99.105,0000","98.670,0000","19.528,0000","-20.319,0000","-791,0000"
"13/07/2022","10:43:26","99.105,0000","99.150,0000","99.030,0000","99.030,0000","98.670,0000","10.331,0000","-16.473,0000","-6.142,0000"
"13/07/2022","10:43:00","99.180,0000","99.215,0000","99.105,0000","99.105,0000","98.670,0000","10.881,0000","-14.989,0000","-4.108,0000"
"13/07/2022","10:42:12","99.105,0000","99.180,0000","99.040,0000","99.180,0000","98.670,0000","17.575,0000","-10.744,0000","6.831,0000"
"13/07/2022","10:41:41","99.030,0000","99.105,0000","98.990,0000","99.105,0000","98.670,0000","11.278,0000","-6.145,0000","5.133,0000"
"13/07/2022","10:41:34","98.955,0000","99.030,0000","98.955,0000","99.030,0000","98.670,0000","4.190,0000","-2.250,0000","1.940,0000"
"13/07/2022","10:41:07","99.030,0000","99.045,0000","98.955,0000","98.955,0000","98.670,0000","7.186,0000","-16.836,0000","-9.650,0000"
"13/07/2022","10:40:14","99.105,0000","99.145,0000","99.030,0000","99.030,0000","98.670,0000","19.321,0000","-21.913,0000","-2.592,0000"
"13/07/2022","10:39:22","99.030,0000","99.105,0000","98.985,0000","99.105,0000","98.670,0000","24.283,0000","-14.675,0000","9.608,0000"
"13/07/2022","10:38:18","98.955,0000","99.030,0000","98.940,0000","99.030,0000","98.670,0000","21.140,0000","-15.592,0000","5.548,0000"
"13/07/2022","10:38:04","98.880,0000","98.955,0000","98.845,0000","98.955,0000","98.670,0000","5.811,0000","-6.711,0000","-900,0000"
"13/07/2022","10:37:05","98.955,0000","98.995,0000","98.880,0000","98.880,0000","98.670,0000","18.903,0000","-22.864,0000","-3.961,0000"
"13/07/2022","10:36:49","98.880,0000","98.955,0000","98.875,0000","98.955,0000","98.670,0000","14.034,0000","-6.728,0000","7.306,0000"
"13/07/2022","10:36:08","98.805,0000","98.880,0000","98.760,0000","98.880,0000","98.670,0000","22.709,0000","-14.839,0000","7.870,0000"
"13/07/2022","10:35:29","98.730,0000","98.805,0000","98.695,0000","98.805,0000","98.670,0000","12.716,0000","-7.039,0000","5.677,0000"
"13/07/2022","10:35:15","98.655,0000","98.730,0000","98.645,0000","98.730,0000","98.670,0000","4.688,0000","-3.328,0000","1.360,0000"
"13/07/2022","10:33:45","98.730,0000","98.795,0000","98.655,0000","98.655,0000","98.670,0000","32.940,0000","-29.684,0000","3.256,0000"
"13/07/2022","10:33:41","98.655,0000","98.730,0000","98.650,0000","98.730,0000","98.670,0000","6.555,0000","-1.140,0000","5.415,0000"
"13/07/2022","10:32:45","98.580,0000","98.655,0000","98.515,0000","98.655,0000","98.670,0000","20.660,0000","-22.362,0000","-1.702,0000"
"13/07/2022","10:32:29","98.655,0000","98.660,0000","98.580,0000","98.580,0000","98.670,0000","5.691,0000","-12.349,0000","-6.658,0000"
"13/07/2022","10:32:08","98.730,0000","98.770,0000","98.655,0000","98.655,0000","98.670,0000","10.462,0000","-9.574,0000","888,0000"
"13/07/2022","10:31:25","98.655,0000","98.730,0000","98.600,0000","98.730,0000","98.670,0000","15.682,0000","-12.572,0000","3.110,0000"
"13/07/2022","10:31:13","98.580,0000","98.655,0000","98.580,0000","98.655,0000","98.670,0000","4.224,0000","-4.811,0000","-587,0000"
"13/07/2022","10:30:44","98.655,0000","98.725,0000","98.580,0000","98.580,0000","98.670,0000","21.216,0000","-17.172,0000","4.044,0000"
"13/07/2022","10:30:38","98.580,0000","98.655,0000","98.550,0000","98.655,0000","98.670,0000","4.053,0000","-3.136,0000","917,0000"
"13/07/2022","10:30:15","98.655,0000","98.685,0000","98.580,0000","98.580,0000","98.670,0000","14.054,0000","-14.137,0000","-83,0000"
"13/07/2022","10:29:56","98.580,0000","98.655,0000","98.535,0000","98.655,0000","98.670,0000","14.788,0000","-9.022,0000","5.766,0000"
"13/07/2022","10:29:03","98.505,0000","98.580,0000","98.495,0000","98.580,0000","98.670,0000","9.252,0000","-5.717,0000","3.535,0000"
"13/07/2022","10:28:53","98.580,0000","98.605,0000","98.505,0000","98.505,0000","98.670,0000","6.041,0000","-4.380,0000","1.661,0000"
"13/07/2022","10:28:33","98.505,0000","98.580,0000","98.470,0000","98.580,0000","98.670,0000","8.634,0000","-2.308,0000","6.326,0000"
"13/07/2022","10:28:28","98.430,0000","98.505,0000","98.425,0000","98.505,0000","98.670,0000","2.376,0000","-1.549,0000","827,0000"
"13/07/2022","10:28:22","98.505,0000","98.515,0000","98.430,0000","98.430,0000","98.670,0000","1.814,0000","-2.157,0000","-343,0000"
"13/07/2022","10:28:06","98.430,0000","98.505,0000","98.430,0000","98.505,0000","98.670,0000","6.634,0000","-3.563,0000","3.071,0000"
"13/07/2022","10:27:57","98.505,0000","98.525,0000","98.430,0000","98.430,0000","98.670,0000","5.834,0000","-16.088,0000","-10.254,0000"
"13/07/2022","10:27:42","98.580,0000","98.585,0000","98.505,0000","98.505,0000","98.670,0000","2.857,0000","-7.509,0000","-4.652,0000"
"13/07/2022","10:27:06","98.655,0000","98.665,0000","98.580,0000","98.580,0000","98.670,0000","3.966,0000","-4.935,0000","-969,0000"
"13/07/2022","10:26:46","98.580,0000","98.655,0000","98.545,0000","98.655,0000","98.670,0000","4.246,0000","-4.732,0000","-486,0000"
"13/07/2022","10:26:37","98.655,0000","98.670,0000","98.580,0000","98.580,0000","98.670,0000","3.457,0000","-3.176,0000","281,0000"
"13/07/2022","10:24:38","98.580,0000","98.655,0000","98.520,0000","98.655,0000","98.670,0000","26.346,0000","-17.370,0000","8.976,0000"
"13/07/2022","10:23:31","98.505,0000","98.580,0000","98.460,0000","98.580,0000","98.670,0000","20.636,0000","-17.875,0000","2.761,0000"
"13/07/2022","10:21:49","98.580,0000","98.645,0000","98.505,0000","98.505,0000","98.670,0000","35.473,0000","-35.883,0000","-410,0000"
"13/07/2022","10:21:43","98.655,0000","98.665,0000","98.580,0000","98.580,0000","98.670,0000","2.296,0000","-10.537,0000","-8.241,0000"
"13/07/2022","10:21:11","98.730,0000","98.775,0000","98.655,0000","98.655,0000","98.670,0000","10.457,0000","-9.223,0000","1.234,0000"
"13/07/2022","10:21:01","98.655,0000","98.730,0000","98.650,0000","98.730,0000","98.670,0000","6.731,0000","-3.502,0000","3.229,0000"
"13/07/2022","10:20:38","98.730,0000","98.760,0000","98.655,0000","98.655,0000","98.670,0000","11.608,0000","-18.328,0000","-6.720,0000"
"13/07/2022","10:20:29","98.805,0000","98.810,0000","98.730,0000","98.730,0000","98.670,0000","4.342,0000","-14.423,0000","-10.081,0000"
"13/07/2022","10:18:48","98.880,0000","98.920,0000","98.805,0000","98.805,0000","98.670,0000","26.295,0000","-32.436,0000","-6.141,0000"
"13/07/2022","10:18:00","98.955,0000","99.015,0000","98.880,0000","98.880,0000","98.670,0000","7.822,0000","-14.358,0000","-6.536,0000"
"13/07/2022","10:17:49","99.030,0000","99.030,0000","98.955,0000","98.955,0000","98.670,0000","1.817,0000","-2.158,0000","-341,0000"
"13/07/2022","10:17:14","98.955,0000","99.030,0000","98.910,0000","99.030,0000","98.670,0000","12.562,0000","-11.952,0000","610,0000"
"13/07/2022","10:15:21","99.030,0000","99.075,0000","98.955,0000","98.955,0000","98.670,0000","26.871,0000","-28.449,0000","-1.578,0000"
"13/07/2022","10:15:18","98.955,0000","99.030,0000","98.930,0000","99.030,0000","98.670,0000","4.098,0000","-2.674,0000","1.424,0000"
"13/07/2022","10:15:13","99.030,0000","99.030,0000","98.955,0000","98.955,0000","98.670,0000","1.751,0000","-2.510,0000","-759,0000"
"13/07/2022","10:14:24","98.955,0000","99.030,0000","98.910,0000","99.030,0000","98.670,0000","19.709,0000","-21.100,0000","-1.391,0000"
"13/07/2022","10:13:45","99.030,0000","99.100,0000","98.955,0000","98.955,0000","98.670,0000","18.831,0000","-16.909,0000","1.922,0000"
"13/07/2022","10:13:33","98.955,0000","99.030,0000","98.955,0000","99.030,0000","98.670,0000","3.998,0000","-2.828,0000","1.170,0000"
"13/07/2022","10:13:19","99.030,0000","99.045,0000","98.955,0000","98.955,0000","98.670,0000","5.337,0000","-8.311,0000","-2.974,0000"
"13/07/2022","10:12:29","98.955,0000","99.030,0000","98.925,0000","99.030,0000","98.670,0000","28.635,0000","-15.696,0000","12.939,0000"
"13/07/2022","10:10:50","98.880,0000","98.955,0000","98.860,0000","98.955,0000","98.670,0000","39.229,0000","-32.377,0000","6.852,0000"
"13/07/2022","10:10:38","98.805,0000","98.880,0000","98.795,0000","98.880,0000","98.670,0000","12.600,0000","-4.166,0000","8.434,0000"
"13/07/2022","10:09:46","98.730,0000","98.805,0000","98.695,0000","98.805,0000","98.670,0000","20.758,0000","-14.652,0000","6.106,0000"
"13/07/2022","10:08:08","98.655,0000","98.730,0000","98.585,0000","98.730,0000","98.670,0000","27.901,0000","-18.210,0000","9.691,0000"
"13/07/2022","10:07:29","98.580,0000","98.655,0000","98.525,0000","98.655,0000","98.670,0000","14.024,0000","-13.343,0000","681,0000"
"13/07/2022","10:06:16","98.655,0000","98.700,0000","98.580,0000","98.580,0000","98.670,0000","14.058,0000","-21.321,0000","-7.263,0000"
"13/07/2022","10:05:51","98.730,0000","98.740,0000","98.655,0000","98.655,0000","98.670,0000","2.995,0000","-4.650,0000","-1.655,0000"
"13/07/2022","10:05:16","98.655,0000","98.730,0000","98.655,0000","98.730,0000","98.670,0000","8.867,0000","-6.182,0000","2.685,0000"
"13/07/2022","10:04:52","98.730,0000","98.765,0000","98.655,0000","98.655,0000","98.670,0000","8.500,0000","-13.181,0000","-4.681,0000"
"13/07/2022","10:04:01","98.805,0000","98.875,0000","98.730,0000","98.730,0000","98.670,0000","22.323,0000","-25.802,0000","-3.479,0000"
"13/07/2022","10:03:06","98.730,0000","98.805,0000","98.690,0000","98.805,0000","98.670,0000","35.882,0000","-24.063,0000","11.819,0000"
"13/07/2022","10:02:45","98.655,0000","98.730,0000","98.650,0000","98.730,0000","98.670,0000","19.555,0000","-8.646,0000","10.909,0000"
"13/07/2022","10:01:14","98.580,0000","98.655,0000","98.535,0000","98.655,0000","98.670,0000","24.520,0000","-14.446,0000","10.074,0000"
"13/07/2022","10:00:49","98.505,0000","98.580,0000","98.475,0000","98.580,0000","98.670,0000","9.738,0000","-7.951,0000","1.787,0000"
"13/07/2022","10:00:28","98.580,0000","98.585,0000","98.505,0000","98.505,0000","98.670,0000","1.870,0000","-4.380,0000","-2.510,0000"
"13/07/2022","10:00:02","98.505,0000","98.580,0000","98.500,0000","98.580,0000","98.670,0000","7.721,0000","-4.500,0000","3.221,0000"
"13/07/2022","09:59:14","98.580,0000","98.605,0000","98.505,0000","98.505,0000","98.670,0000","12.780,0000","-12.722,0000","58,0000"
"13/07/2022","09:57:33","98.505,0000","98.580,0000","98.440,0000","98.580,0000","98.670,0000","26.944,0000","-23.964,0000","2.980,0000"
"13/07/2022","09:52:46","98.580,0000","98.620,0000","98.505,0000","98.505,0000","98.670,0000","33.784,0000","-31.888,0000","1.896,0000"
"13/07/2022","09:52:42","98.505,0000","98.580,0000","98.505,0000","98.580,0000","98.670,0000","1.997,0000","-1.121,0000","876,0000"
"13/07/2022","09:49:43","98.580,0000","98.625,0000","98.505,0000","98.505,0000","98.670,0000","41.302,0000","-39.135,0000","2.167,0000"
"13/07/2022","09:48:16","98.505,0000","98.580,0000","98.455,0000","98.580,0000","98.670,0000","28.502,0000","-19.178,0000","9.324,0000"
"13/07/2022","09:44:40","98.430,0000","98.505,0000","98.370,0000","98.505,0000","98.670,0000","46.109,0000","-41.520,0000","4.589,0000"
"13/07/2022","09:44:18","98.505,0000","98.505,0000","98.430,0000","98.430,0000","98.670,0000","3.195,0000","-4.629,0000","-1.434,0000"
"13/07/2022","09:43:04","98.430,0000","98.505,0000","98.360,0000","98.505,0000","98.670,0000","21.515,0000","-14.410,0000","7.105,0000"
"13/07/2022","09:42:36","98.355,0000","98.430,0000","98.355,0000","98.430,0000","98.670,0000","11.903,0000","-6.628,0000","5.275,0000"
"13/07/2022","09:42:09","98.430,0000","98.495,0000","98.355,0000","98.355,0000","98.670,0000","14.863,0000","-25.105,0000","-10.242,0000"
"13/07/2022","09:37:43","98.505,0000","98.575,0000","98.430,0000","98.430,0000","98.670,0000","48.156,0000","-55.729,0000","-7.573,0000"
"13/07/2022","09:37:20","98.580,0000","98.585,0000","98.505,0000","98.505,0000","98.670,0000","3.453,0000","-5.106,0000","-1.653,0000"
"13/07/2022","09:37:07","98.505,0000","98.580,0000","98.465,0000","98.580,0000","98.670,0000","4.426,0000","-4.750,0000","-324,0000"
"13/07/2022","09:36:12","98.580,0000","98.600,0000","98.505,0000","98.505,0000","98.670,0000","14.213,0000","-13.663,0000","550,0000"
"13/07/2022","09:35:54","98.505,0000","98.580,0000","98.465,0000","98.580,0000","98.670,0000","7.579,0000","-4.862,0000","2.717,0000"
"13/07/2022","09:35:50","98.430,0000","98.505,0000","98.425,0000","98.505,0000","98.670,0000","2.564,0000","-2.344,0000","220,0000"
"13/07/2022","09:35:50","98.505,0000","98.505,0000","98.430,0000","98.430,0000","98.670,0000","0,0000","-4.582,0000","-4.582,0000"
"13/07/2022","09:35:43","98.580,0000","98.585,0000","98.505,0000","98.505,0000","98.670,0000","2.426,0000","-2.665,0000","-239,0000"
"13/07/2022","09:35:34","98.505,0000","98.580,0000","98.455,0000","98.580,0000","98.670,0000","3.770,0000","-4.360,0000","-590,0000"
"13/07/2022","09:35:27","98.580,0000","98.620,0000","98.505,0000","98.505,0000","98.670,0000","5.147,0000","-3.519,0000","1.628,0000"
"13/07/2022","09:35:12","98.505,0000","98.580,0000","98.435,0000","98.580,0000","98.670,0000","9.158,0000","-12.399,0000","-3.241,0000"
"13/07/2022","09:34:50","98.580,0000","98.630,0000","98.505,0000","98.505,0000","98.670,0000","8.031,0000","-14.162,0000","-6.131,0000"
"13/07/2022","09:34:12","98.655,0000","98.725,0000","98.580,0000","98.580,0000","98.670,0000","18.952,0000","-18.428,0000","524,0000"
"13/07/2022","09:33:57","98.580,0000","98.655,0000","98.530,0000","98.655,0000","98.670,0000","13.491,0000","-7.867,0000","5.624,0000"
"13/07/2022","09:33:51","98.505,0000","98.580,0000","98.470,0000","98.580,0000","98.670,0000","6.211,0000","-2.449,0000","3.762,0000"
"13/07/2022","09:33:35","98.430,0000","98.505,0000","98.400,0000","98.505,0000","98.670,0000","11.535,0000","-11.690,0000","-155,0000"
"13/07/2022","09:33:16","98.505,0000","98.550,0000","98.430,0000","98.430,0000","98.670,0000","12.444,0000","-17.469,0000","-5.025,0000"
"13/07/2022","09:33:09","98.580,0000","98.605,0000","98.505,0000","98.505,0000","98.670,0000","5.690,0000","-4.196,0000","1.494,0000"
"13/07/2022","09:33:06","98.505,0000","98.580,0000","98.470,0000","98.580,0000","98.670,0000","3.832,0000","-5.998,0000","-2.166,0000"
"13/07/2022","09:33:04","98.580,0000","98.585,0000","98.505,0000","98.505,0000","98.670,0000","2.627,0000","-8.564,0000","-5.937,0000"
"13/07/2022","09:32:50","98.655,0000","98.665,0000","98.580,0000","98.580,0000","98.670,0000","11.101,0000","-14.381,0000","-3.280,0000"
"13/07/2022","09:32:36","98.730,0000","98.755,0000","98.655,0000","98.655,0000","98.670,0000","9.697,0000","-9.305,0000","392,0000"
"13/07/2022","09:32:36","98.805,0000","98.810,0000","98.730,0000","98.730,0000","98.670,0000","447,0000","-784,0000","-337,0000"
"13/07/2022","09:32:22","98.730,0000","98.805,0000","98.675,0000","98.805,0000","98.670,0000","9.370,0000","-10.505,0000","-1.135,0000"
"13/07/2022","09:32:20","98.805,0000","98.815,0000","98.730,0000","98.730,0000","98.670,0000","610,0000","-4.452,0000","-3.842,0000"
"13/07/2022","09:32:16","98.880,0000","98.895,0000","98.805,0000","98.805,0000","98.670,0000","1.893,0000","-3.391,0000","-1.498,0000"
"13/07/2022","09:32:11","98.955,0000","98.955,0000","98.880,0000","98.880,0000","98.670,0000","1.661,0000","-2.011,0000","-350,0000"
"13/07/2022","09:32:04","98.880,0000","98.955,0000","98.835,0000","98.955,0000","98.670,0000","5.814,0000","-3.581,0000","2.233,0000"
"13/07/2022","09:31:55","98.805,0000","98.880,0000","98.790,0000","98.880,0000","98.670,0000","4.734,0000","-5.279,0000","-545,0000"
"13/07/2022","09:31:29","98.880,0000","98.945,0000","98.805,0000","98.805,0000","98.670,0000","13.724,0000","-15.426,0000","-1.702,0000"
"13/07/2022","09:31:25","98.805,0000","98.880,0000","98.795,0000","98.880,0000","98.670,0000","2.298,0000","-1.949,0000","349,0000"
"13/07/2022","09:31:20","98.880,0000","98.910,0000","98.805,0000","98.805,0000","98.670,0000","3.304,0000","-3.143,0000","161,0000"
"13/07/2022","09:31:08","98.805,0000","98.880,0000","98.785,0000","98.880,0000","98.670,0000","9.222,0000","-5.525,0000","3.697,0000"
"13/07/2022","09:31:02","98.730,0000","98.805,0000","98.680,0000","98.805,0000","98.670,0000","4.549,0000","-3.634,0000","915,0000"
"13/07/2022","09:31:02","98.805,0000","98.805,0000","98.730,0000","98.730,0000","98.670,0000","55,0000","-1.162,0000","-1.107,0000"
"13/07/2022","09:30:50","98.730,0000","98.805,0000","98.660,0000","98.805,0000","98.670,0000","8.259,0000","-7.990,0000","269,0000"
"13/07/2022","09:30:50","98.805,0000","98.810,0000","98.730,0000","98.730,0000","98.670,0000","307,0000","-369,0000","-62,0000"
"13/07/2022","09:30:46","98.730,0000","98.805,0000","98.730,0000","98.805,0000","98.670,0000","2.784,0000","-1.807,0000","977,0000"
"13/07/2022","09:30:46","98.655,0000","98.730,0000","98.650,0000","98.730,0000","98.670,0000","499,0000","-226,0000","273,0000"
"13/07/2022","09:30:46","98.730,0000","98.745,0000","98.655,0000","98.655,0000","98.670,0000","191,0000","-1.172,0000","-981,0000"
"13/07/2022","09:30:45","98.805,0000","98.840,0000","98.730,0000","98.730,0000","98.670,0000","827,0000","-432,0000","395,0000"
"13/07/2022","09:30:45","98.730,0000","98.805,0000","98.715,0000","98.805,0000","98.670,0000","449,0000","-692,0000","-243,0000"
"13/07/2022","09:30:41","98.805,0000","98.840,0000","98.730,0000","98.730,0000","98.670,0000","4.367,0000","-4.431,0000","-64,0000"
"13/07/2022","09:30:41","98.730,0000","98.805,0000","98.715,0000","98.805,0000","98.670,0000","436,0000","-785,0000","-349,0000"
"13/07/2022","09:30:40","98.805,0000","98.805,0000","98.730,0000","98.730,0000","98.670,0000","948,0000","-1.017,0000","-69,0000"
"13/07/2022","09:30:38","98.730,0000","98.805,0000","98.670,0000","98.805,0000","98.670,0000","3.892,0000","-2.333,0000","1.559,0000"
"13/07/2022","09:30:30","98.655,0000","98.730,0000","98.595,0000","98.730,0000","98.670,0000","10.920,0000","-4.976,0000","5.944,0000"
"13/07/2022","09:30:30","98.580,0000","98.655,0000","98.580,0000","98.655,0000","98.670,0000","684,0000","-509,0000","175,0000"
