"Data","Hora","Abertura","Máxima","Mínima","Fechamento","ULT","Compradores","Vendedores","Saldo"
"25/07/2022","10:18:36","5.445,5000","5.448,5000","5.445,0000","5.448,5000","5.364,5000","4.745,0000","-1.987,0000","2.758,0000"
"25/07/2022","10:18:25","5.442,5000","5.445,5000","5.442,5000","5.445,5000","5.364,5000","1.378,0000","-2.049,0000","-671,0000"
"25/07/2022","10:15:43","5.445,5000","5.447,0000","5.442,5000","5.442,5000","5.364,5000","8.842,0000","-14.986,0000","-6.144,0000"
"25/07/2022","10:15:15","5.442,5000","5.445,5000","5.442,0000","5.445,5000","5.364,5000","4.239,0000","-1.715,0000","2.524,0000"
"25/07/2022","10:15:02","5.439,5000","5.442,5000","5.439,5000","5.442,5000","5.364,5000","1.904,0000","-227,0000","1.677,0000"
"25/07/2022","10:14:46","5.442,5000","5.442,5000","5.439,5000","5.439,5000","5.364,5000","1.013,0000","-2.357,0000","-1.344,0000"
"25/07/2022","10:14:37","5.439,5000","5.442,5000","5.439,0000","5.442,5000","5.364,5000","1.782,0000","-1.119,0000","663,0000"
"25/07/2022","10:14:14","5.442,5000","5.444,0000","5.439,5000","5.439,5000","5.364,5000","3.776,0000","-5.168,0000","-1.392,0000"
"25/07/2022","10:13:59","5.439,5000","5.442,5000","5.438,5000","5.442,5000","5.364,5000","4.432,0000","-482,0000","3.950,0000"
"25/07/2022","10:12:06","5.436,5000","5.439,5000","5.435,0000","5.439,5000","5.364,5000","7.975,0000","-6.369,0000","1.606,0000"
"25/07/2022","10:08:44","5.439,5000","5.442,0000","5.436,5000","5.436,5000","5.364,5000","12.647,0000","-15.459,0000","-2.812,0000"
"25/07/2022","10:06:26","5.442,5000","5.444,5000","5.439,5000","5.439,5000","5.364,5000","7.162,0000","-10.321,0000","-3.159,0000"
"25/07/2022","10:04:04","5.445,5000","5.448,0000","5.442,5000","5.442,5000","5.364,5000","11.184,0000","-15.009,0000","-3.825,0000"
"25/07/2022","10:03:55","5.448,5000","5.449,0000","5.445,5000","5.445,5000","5.364,5000","580,0000","-2.140,0000","-1.560,0000"
"25/07/2022","10:03:54","5.451,5000","5.451,5000","5.448,5000","5.448,5000","5.364,5000","117,0000","-1.385,0000","-1.268,0000"
"25/07/2022","10:03:22","5.448,5000","5.451,5000","5.448,5000","5.451,5000","5.364,5000","2.286,0000","-2.060,0000","226,0000"
"25/07/2022","10:02:48","5.451,5000","5.452,0000","5.448,5000","5.448,5000","5.364,5000","3.236,0000","-3.788,0000","-552,0000"
"25/07/2022","10:01:42","5.448,5000","5.451,5000","5.448,0000","5.451,5000","5.364,5000","7.561,0000","-3.623,0000","3.938,0000"
"25/07/2022","10:01:09","5.445,5000","5.448,5000","5.444,5000","5.448,5000","5.364,5000","4.250,0000","-7.092,0000","-2.842,0000"
"25/07/2022","10:00:39","5.448,5000","5.449,0000","5.445,5000","5.445,5000","5.364,5000","2.762,0000","-5.575,0000","-2.813,0000"
"25/07/2022","10:00:02","5.451,5000","5.452,5000","5.448,5000","5.448,5000","5.364,5000","2.207,0000","-10.388,0000","-8.181,0000"
"25/07/2022","09:58:17","5.454,5000","5.456,0000","5.451,5000","5.451,5000","5.364,5000","3.361,0000","-9.564,0000","-6.203,0000"
"25/07/2022","09:57:54","5.457,5000","5.457,5000","5.454,5000","5.454,5000","5.364,5000","962,0000","-1.318,0000","-356,0000"
"25/07/2022","09:56:57","5.454,5000","5.457,5000","5.454,0000","5.457,5000","5.364,5000","4.535,0000","-5.568,0000","-1.033,0000"
"25/07/2022","09:55:51","5.457,5000","5.460,0000","5.454,5000","5.454,5000","5.364,5000","1.704,0000","-6.522,0000","-4.818,0000"
"25/07/2022","09:54:28","5.460,5000","5.461,0000","5.457,5000","5.457,5000","5.364,5000","1.734,0000","-2.733,0000","-999,0000"
"25/07/2022","09:54:20","5.457,5000","5.460,5000","5.457,5000","5.460,5000","5.364,5000","1.179,0000","-34,0000","1.145,0000"
"25/07/2022","09:52:31","5.460,5000","5.461,0000","5.457,5000","5.457,5000","5.364,5000","3.759,0000","-4.324,0000","-565,0000"
"25/07/2022","09:52:04","5.457,5000","5.460,5000","5.457,0000","5.460,5000","5.364,5000","1.686,0000","-1.305,0000","381,0000"
"25/07/2022","09:50:14","5.460,5000","5.462,5000","5.457,5000","5.457,5000","5.364,5000","8.320,0000","-10.859,0000","-2.539,0000"
"25/07/2022","09:49:03","5.463,5000","5.464,5000","5.460,5000","5.460,5000","5.364,5000","2.367,0000","-6.321,0000","-3.954,0000"
"25/07/2022","09:48:23","5.466,5000","5.467,0000","5.463,5000","5.463,5000","5.364,5000","2.231,0000","-3.226,0000","-995,0000"
"25/07/2022","09:47:14","5.463,5000","5.466,5000","5.463,0000","5.466,5000","5.364,5000","7.281,0000","-5.439,0000","1.842,0000"
"25/07/2022","09:46:33","5.460,5000","5.463,5000","5.459,0000","5.463,5000","5.364,5000","3.230,0000","-3.068,0000","162,0000"
"25/07/2022","09:43:05","5.463,5000","5.464,5000","5.460,5000","5.460,5000","5.364,5000","5.896,0000","-5.461,0000","435,0000"
"25/07/2022","09:39:09","5.460,5000","5.463,5000","5.458,0000","5.463,5000","5.364,5000","13.095,0000","-9.130,0000","3.965,0000"
"25/07/2022","09:37:52","5.457,5000","5.460,5000","5.456,5000","5.460,5000","5.364,5000","3.898,0000","-4.043,0000","-145,0000"
"25/07/2022","09:36:00","5.460,5000","5.462,5000","5.457,5000","5.457,5000","5.364,5000","5.476,0000","-7.292,0000","-1.816,0000"
"25/07/2022","09:34:23","5.457,5000","5.460,5000","5.456,0000","5.460,5000","5.364,5000","7.435,0000","-6.440,0000","995,0000"
"25/07/2022","09:34:10","5.460,5000","5.461,0000","5.457,5000","5.457,5000","5.364,5000","882,0000","-6.805,0000","-5.923,0000"
"25/07/2022","09:27:02","5.463,5000","5.466,0000","5.460,5000","5.460,5000","5.364,5000","17.993,0000","-22.962,0000","-4.969,0000"
"25/07/2022","09:26:15","5.466,5000","5.467,0000","5.463,5000","5.463,5000","5.364,5000","1.589,0000","-5.540,0000","-3.951,0000"
"25/07/2022","09:25:27","5.469,5000","5.469,5000","5.466,5000","5.466,5000","5.364,5000","1.244,0000","-1.946,0000","-702,0000"
"25/07/2022","09:22:34","5.466,5000","5.469,5000","5.465,5000","5.469,5000","5.364,5000","10.405,0000","-6.508,0000","3.897,0000"
"25/07/2022","09:21:20","5.469,5000","5.470,5000","5.466,5000","5.466,5000","5.364,5000","3.405,0000","-7.825,0000","-4.420,0000"
"25/07/2022","09:19:54","5.472,5000","5.473,5000","5.469,5000","5.469,5000","5.364,5000","3.102,0000","-8.298,0000","-5.196,0000"
"25/07/2022","09:13:34","5.475,5000","5.478,0000","5.472,5000","5.472,5000","5.364,5000","12.556,0000","-13.965,0000","-1.409,0000"
"25/07/2022","09:12:30","5.472,5000","5.475,5000","5.472,0000","5.475,5000","5.364,5000","3.887,0000","-2.147,0000","1.740,0000"
"25/07/2022","09:07:31","5.475,5000","5.478,0000","5.472,5000","5.472,5000","5.364,5000","7.976,0000","-11.797,0000","-3.821,0000"
"25/07/2022","09:06:51","5.478,5000","5.478,5000","5.475,5000","5.475,5000","5.364,5000","694,0000","-1.762,0000","-1.068,0000"
"25/07/2022","09:06:22","5.475,5000","5.478,5000","5.475,5000","5.478,5000","5.364,5000","1.545,0000","-1.013,0000","532,0000"
"25/07/2022","09:05:15","5.478,5000","5.479,0000","5.475,5000","5.475,5000","5.364,5000","1.820,0000","-4.735,0000","-2.915,0000"
"25/07/2022","09:02:35","5.481,5000","5.483,0000","5.478,5000","5.478,5000","5.364,5000","4.990,0000","-7.098,0000","-2.108,0000"
"25/07/2022","09:00:59","5.484,5000","5.487,0000","5.481,5000","5.481,5000","5.364,5000","10.074,0000","-7.761,0000","2.313,0000"
"25/07/2022","09:00:48","5.481,5000","5.484,5000","5.480,0000","5.484,5000","5.364,5000","2.267,0000","-1.593,0000","674,0000"
"25/07/2022","09:00:47","5.478,5000","5.481,5000","5.478,0000","5.481,5000","5.364,5000","416,0000","-289,0000","127,0000"
"25/07/2022","09:00:47","5.481,5000","5.481,5000","5.478,5000","5.478,5000","5.364,5000","440,0000","-224,0000","216,0000"
"25/07/2022","09:00:46","5.478,5000","5.481,5000","5.478,0000","5.481,5000","5.364,5000","231,0000","-213,0000","18,0000"
"25/07/2022","09:00:45","5.481,5000","5.483,5000","5.478,5000","5.478,5000","5.364,5000","429,0000","-866,0000","-437,0000"
"25/07/2022","09:00:45","5.484,5000","5.484,5000","5.481,5000","5.481,5000","5.364,5000","9,0000","-6,0000","3,0000"
"25/07/2022","09:00:45","5.481,5000","5.484,5000","5.481,5000","5.484,5000","5.364,5000","132,0000","-59,0000","73,0000"


